student_name,subject,score,timeSpent
Ian Miller,History,20.38,80
Ian Brown,Chemistry,93.09,14
Julia Garcia,History,2.38,117
Alice Williams,Chemistry,0.58,36
Ian Jones,Statistics,9.55,46
Bob Johnson,IT,97.09,66
Ian Wilson,Chemistry,60.77,17
Diana Miller,Math,77.19,54
Charlie Jones,History,70.42,28
Fiona Johnson,Biology,85.7,61
Charlie Brown,IT,14.69,48
Ethan Brown,IT,54.95,19
Alice Williams,Statistics,5.39,52
Fiona Brown,Statistics,64.72,120
Ethan Johnson,Math,7.66,82
Ethan Davis,History,87.34,54
Diana Davis,Math,96.77,80
Fiona Wilson,Biology,8.61,77
Hannah Brown,Math,18.63,39
Charlie Martinez,Biology,22.89,106
Hannah Davis,Math,15.61,75
Charlie Brown,History,57.66,60
Bob Jones,Statistics,42.87,83
Ethan Garcia,Statistics,0.46,92
Diana Smith,Biology,23.64,76
Bob Johnson,History,81.06,70
Ian Smith,Biology,99.43,78
Alice Martinez,Statistics,43.12,113
Alice Wilson,Chemistry,74.13,51
Hannah Martinez,Statistics,10.8,27
Alice Williams,Chemistry,12.62,96
Fiona Williams,History,50.4,97
Charlie Johnson,Statistics,39.09,104
George Garcia,Chemistry,21.39,94
Alice Williams,Statistics,82.41,18
Diana Miller,Math,93.09,49
Bob Wilson,IT,84.5,20
Ethan Brown,Chemistry,80.95,73
Alice Jones,IT,77.13,98
Charlie Smith,Chemistry,44.5,17
Bob Johnson,History,86.42,49
Charlie Johnson,Statistics,78.23,101
Julia Wilson,Chemistry,31.03,76
Hannah Miller,Math,58.91,77
George Garcia,Biology,0.17,77
Ethan Smith,History,69.51,75
Bob Brown,History,58.79,68
Alice Williams,Statistics,99.76,44
Julia Williams,Statistics,52.69,95
Julia Johnson,Chemistry,59.39,93
Fiona Garcia,Chemistry,17.76,46
Alice Smith,History,63.75,102
Ethan Brown,Statistics,64.19,29
Ian Garcia,Biology,46.97,94
Julia Miller,History,45.58,97
Fiona Jones,Math,74.97,72
Bob Smith,History,6.95,71
Julia Wilson,IT,44.44,42
Ethan Brown,IT,94.02,119
Fiona Miller,IT,8.08,101
Charlie Miller,Chemistry,55.85,12
Ethan Brown,Statistics,45.91,10
Hannah Johnson,Chemistry,93.53,37
Fiona Davis,History,84.0,118
Fiona Garcia,History,18.02,60
Alice Martinez,Statistics,39.75,119
Bob Williams,Chemistry,63.57,78
Julia Johnson,Math,47.0,23
Ian Smith,History,69.17,80
Ian Johnson,IT,72.14,54
Ethan Garcia,Biology,39.58,16
Ethan Miller,Chemistry,49.47,81
Diana Wilson,Math,89.42,64
Diana Wilson,Chemistry,46.41,107
Hannah Williams,History,78.23,38
Fiona Smith,History,91.28,18
Hannah Wilson,Chemistry,92.99,79
Ethan Williams,History,59.92,80
Ethan Davis,History,8.22,118
Charlie Davis,IT,87.5,84
George Miller,Chemistry,77.96,86
Ian Jones,History,85.72,54
Hannah Garcia,IT,74.75,42
Hannah Johnson,History,51.48,86
Ian Garcia,Math,72.4,25
George Smith,IT,79.05,21
Julia Johnson,Biology,64.11,58
Charlie Martinez,History,83.28,115
Ian Johnson,Statistics,81.48,105
George Williams,Chemistry,0.36,77
Ethan Garcia,IT,55.29,44
Ethan Brown,History,93.63,59
Ethan Garcia,IT,99.56,91
Ian Davis,Statistics,87.44,21
Diana Brown,History,33.28,40
Ian Garcia,History,62.42,10
Charlie Johnson,Math,46.6,58
Diana Jones,Biology,15.07,32
George Martinez,Biology,99.09,66
Diana Brown,Statistics,45.9,85
Diana Garcia,Chemistry,86.88,94
Charlie Garcia,Math,39.44,64
Diana Martinez,IT,80.22,18
Julia Jones,IT,6.17,63
Charlie Wilson,Statistics,2.33,105
Alice Wilson,Math,53.16,44
Diana Davis,Chemistry,32.72,34
Ian Miller,History,9.18,18
Alice Smith,Biology,91.87,61
Bob Johnson,Statistics,97.84,64
Fiona Martinez,History,6.31,73
Ethan Davis,IT,92.38,104
George Martinez,History,56.96,85
Ian Garcia,Chemistry,60.3,66
George Johnson,Chemistry,64.96,79
Bob Brown,Statistics,86.68,110
Charlie Davis,Math,46.16,19
George Miller,Biology,26.16,84
Alice Brown,Chemistry,46.95,27
Ethan Jones,Biology,97.52,71
Ian Martinez,Statistics,46.59,69
Alice Johnson,Math,15.56,45
Hannah Davis,History,52.42,112
Alice Miller,IT,74.06,80
Fiona Jones,Math,60.22,99
Diana Davis,Math,83.23,71
Hannah Brown,Statistics,99.57,28
Julia Miller,IT,96.56,78
Ian Martinez,History,32.21,69
Diana Miller,History,1.67,62
Fiona Williams,IT,96.84,110
Hannah Wilson,Chemistry,78.86,59
Hannah Martinez,Chemistry,36.0,80
Ethan Smith,Math,9.63,48
Charlie Davis,Chemistry,23.44,112
Hannah Garcia,Biology,58.47,97
Ian Davis,Statistics,57.96,59
Diana Brown,IT,42.77,11
George Davis,IT,43.67,17
Hannah Brown,Statistics,75.75,41
Diana Garcia,IT,43.55,50
Bob Garcia,Math,86.3,81
Bob Johnson,History,57.08,73
Bob Smith,IT,77.06,97
Hannah Brown,Chemistry,60.93,64
Ethan Jones,IT,23.67,44
Fiona Garcia,Biology,62.52,73
Ian Brown,Math,6.64,51
Alice Williams,Math,15.77,104
Alice Johnson,Chemistry,23.79,94
Ethan Brown,Biology,41.93,34
Diana Brown,History,78.33,95
Diana Jones,Chemistry,10.18,13
Charlie Martinez,History,17.0,82
Ian Martinez,Chemistry,74.16,13
Diana Williams,Statistics,99.67,49
George Garcia,Statistics,41.06,113
Fiona Martinez,Biology,81.94,70
Diana Wilson,Chemistry,63.25,62
Bob Davis,Statistics,17.46,52
Julia Wilson,History,58.63,63
Bob Johnson,Biology,9.84,92
Diana Davis,History,49.94,93
Charlie Williams,IT,94.75,30
Alice Davis,Chemistry,4.96,51
Julia Jones,IT,47.28,29
Diana Smith,Chemistry,59.82,91
Julia Wilson,Chemistry,87.86,87
Hannah Jones,History,62.89,56
Hannah Martinez,Chemistry,60.22,80
Ian Johnson,IT,70.91,118
Alice Miller,IT,13.0,10
Diana Davis,Chemistry,6.39,93
Ian Smith,History,82.32,82
Fiona Martinez,Statistics,97.52,43
George Davis,History,96.39,46
Ethan Johnson,History,62.21,88
Ethan Miller,History,97.61,62
Alice Garcia,Chemistry,96.23,33
George Brown,Statistics,40.46,92
George Miller,History,48.28,27
Bob Johnson,Chemistry,18.84,52
Alice Johnson,Statistics,15.64,13
Alice Wilson,History,98.77,96
Charlie Miller,Chemistry,23.23,99
Bob Garcia,Statistics,8.73,13
Charlie Williams,Statistics,86.39,22
Bob Martinez,History,47.12,55
George Martinez,Chemistry,75.75,55
Bob Wilson,Biology,20.61,15
Julia Martinez,IT,92.38,70
George Wilson,History,37.59,70
Hannah Williams,Math,14.5,109
Hannah Johnson,Chemistry,21.91,25
Julia Davis,Biology,83.44,110
Julia Garcia,Math,83.83,98
George Davis,Statistics,51.0,76
Bob Wilson,IT,49.74,33
George Williams,History,21.46,78
Ian Johnson,Math,74.82,22
Julia Williams,History,14.66,16
Bob Smith,Math,41.35,48
George Wilson,Chemistry,82.84,51
Fiona Wilson,IT,29.17,84
Alice Garcia,IT,86.23,56
Ian Martinez,Biology,1.82,16
Bob Johnson,Statistics,64.4,46
Alice Martinez,Chemistry,19.38,79
Fiona Wilson,Chemistry,12.98,97
Julia Davis,Statistics,93.89,39
Diana Miller,History,90.59,19
Fiona Davis,IT,71.51,22
Julia Miller,Math,60.06,30
Charlie Miller,Biology,73.21,41
Hannah Wilson,History,9.72,14
Ian Wilson,Chemistry,28.93,72
Alice Johnson,Statistics,55.91,63
Charlie Martinez,Chemistry,87.42,61
Fiona Davis,IT,78.55,10
Julia Davis,Biology,94.09,112
Fiona Brown,Biology,76.77,73
Diana Brown,Math,56.63,100
Ian Davis,Chemistry,78.1,27
Diana Jones,History,82.52,20
Alice Smith,IT,14.59,60
Alice Williams,Chemistry,79.64,50
Diana Davis,Biology,15.64,28
Fiona Johnson,History,37.52,114
Hannah Johnson,Chemistry,0.67,23
Ian Miller,History,3.0,98
Bob Miller,Biology,67.87,115
Ethan Wilson,Math,22.06,109
George Martinez,History,3.41,48
Ian Johnson,IT,72.67,102
Julia Jones,Math,41.59,81
Diana Williams,Biology,75.82,51
Hannah Miller,Statistics,40.24,25
Alice Davis,IT,51.77,62
Julia Davis,IT,44.2,56
Julia Martinez,Chemistry,93.09,85
Julia Brown,History,94.11,105
Bob Brown,History,19.75,48
Charlie Garcia,Chemistry,18.2,85
Fiona Wilson,Statistics,88.01,17
George Garcia,Statistics,79.04,93
Diana Wilson,Statistics,39.94,72
Diana Martinez,Math,16.58,90
Diana Miller,Statistics,8.52,46
Fiona Jones,Math,37.75,71
Fiona Martinez,History,32.85,41
Alice Johnson,Chemistry,37.24,97
George Jones,IT,29.44,112
Fiona Miller,Statistics,82.48,17
Ethan Brown,Chemistry,99.75,106
Alice Miller,History,85.19,77
Hannah Brown,Math,59.4,19
Hannah Jones,Chemistry,88.51,86
Hannah Johnson,Statistics,83.16,74
Diana Martinez,Math,27.65,97
Alice Johnson,Biology,43.54,107
Julia Davis,Statistics,57.4,67
Ethan Smith,IT,20.5,28
Bob Garcia,IT,21.16,29
Ethan Martinez,History,51.45,118
Fiona Brown,Statistics,67.37,16
Fiona Davis,History,21.03,34
George Johnson,Statistics,53.51,112
Ian Garcia,IT,68.32,58
Fiona Smith,Biology,95.12,83
Fiona Smith,Chemistry,15.72,39
Julia Davis,Math,8.29,50
Ethan Wilson,History,28.98,22
Charlie Davis,Math,80.26,98
Alice Davis,History,64.55,43
Ethan Johnson,Statistics,58.78,96
Bob Garcia,IT,68.78,69
Diana Jones,Chemistry,75.14,34
Ian Williams,Chemistry,81.61,109
Ian Garcia,Chemistry,88.56,87
Bob Johnson,Math,11.84,37
Julia Martinez,Biology,54.47,12
Hannah Martinez,Biology,84.38,20
Fiona Williams,Statistics,46.08,18
Charlie Miller,Chemistry,45.27,89
Diana Brown,History,97.38,63
Ian Garcia,History,71.73,92
Ian Martinez,History,54.56,45
Charlie Jones,Biology,97.78,63
Hannah Brown,Statistics,73.81,100
Charlie Wilson,Biology,37.69,40
Fiona Johnson,Biology,96.75,110
Diana Garcia,Biology,22.64,72
Julia Johnson,IT,85.72,10
Charlie Smith,IT,93.65,89
George Brown,History,45.18,97
George Brown,Math,75.42,46
Ethan Wilson,Statistics,71.9,90
Julia Garcia,Chemistry,94.8,22
Diana Miller,Chemistry,98.38,114
Julia Wilson,History,95.43,50
Charlie Garcia,History,65.36,20
Ethan Jones,Statistics,60.04,36
Ian Miller,Statistics,47.37,84
Fiona Brown,History,81.88,109
Hannah Smith,Math,16.76,52
Ian Wilson,Biology,13.5,30
Charlie Garcia,Math,81.48,31
George Garcia,History,35.38,114
George Miller,Math,52.71,115
Diana Smith,Statistics,35.19,78
Bob Williams,Statistics,72.0,86
Ethan Martinez,Biology,38.07,35
Fiona Johnson,Chemistry,33.6,51
Fiona Smith,History,31.07,84
Diana Garcia,Statistics,75.82,23
Ian Davis,History,86.56,54
Ethan Brown,Math,38.71,80
Bob Jones,Math,95.63,56
Ian Johnson,History,75.11,86
Julia Garcia,Math,68.52,105
George Wilson,Biology,90.73,42
Ian Wilson,History,2.75,32
Julia Davis,Biology,59.86,112
Ethan Jones,Biology,57.02,115
Ian Jones,Math,95.9,68
George Miller,History,27.12,112
Charlie Martinez,IT,34.59,108
Hannah Williams,Chemistry,28.36,97
Julia Williams,Math,21.94,40
George Martinez,Biology,73.81,71
Ethan Martinez,Math,81.54,119
Fiona Wilson,Chemistry,35.31,32
Julia Miller,IT,72.1,111
Alice Wilson,IT,50.7,73
Julia Garcia,Math,30.16,14
Charlie Garcia,History,49.39,69
George Smith,Biology,11.16,108
Ian Brown,Biology,80.75,52
Charlie Brown,Biology,90.06,84
Diana Smith,History,31.52,25
Bob Miller,Statistics,0.62,30
Hannah Wilson,IT,76.44,90
Charlie Williams,IT,18.87,84
George Brown,Biology,9.11,76
Charlie Johnson,Math,2.89,68
Bob Davis,Math,89.14,99
Charlie Williams,Math,71.37,86
George Miller,Statistics,16.38,67
Ian Williams,Chemistry,3.94,39
Bob Smith,Chemistry,65.84,70
Alice Davis,Statistics,85.61,72
Julia Davis,Chemistry,38.12,61
Bob Davis,Biology,62.71,95
Ian Martinez,Statistics,74.6,62
Charlie Davis,Statistics,69.35,33
Fiona Davis,Biology,64.74,110
Ian Jones,IT,85.88,118
Hannah Jones,Math,70.58,29
Bob Wilson,History,89.9,105
Julia Wilson,Biology,10.8,88
Ian Miller,History,51.17,92
Diana Wilson,IT,69.51,11
Hannah Smith,Math,77.79,113
Diana Martinez,Biology,89.6,85
Alice Wilson,History,63.34,18
George Wilson,History,97.19,93
Diana Miller,History,45.03,71
Alice Williams,Biology,46.4,11
Charlie Martinez,IT,10.23,73
Ethan Wilson,History,28.12,26
Charlie Martinez,Biology,50.19,102
Diana Davis,Statistics,82.23,17
Charlie Wilson,Biology,49.41,50
Alice Brown,Chemistry,78.71,72
Diana Wilson,Math,50.79,45
Fiona Martinez,Statistics,68.78,40
Diana Davis,Chemistry,86.21,78
Alice Miller,Math,5.01,99
Julia Johnson,Biology,35.87,27
Ian Martinez,Math,38.26,93
George Garcia,Math,31.89,93
Bob Davis,Biology,21.8,52
George Davis,Statistics,30.02,77
Alice Miller,IT,60.31,16
Charlie Jones,History,94.34,58
Charlie Miller,History,65.89,40
Julia Martinez,Statistics,36.57,87
Bob Miller,Statistics,6.12,27
Diana Miller,Chemistry,68.09,100
Alice Martinez,History,64.45,60
Diana Wilson,Chemistry,54.86,24
Julia Martinez,Statistics,94.93,55
Ethan Brown,Biology,72.44,41
Bob Davis,IT,23.68,16
Diana Smith,Chemistry,26.36,27
Ethan Smith,Chemistry,55.09,75
Julia Wilson,History,69.46,110
Fiona Miller,Statistics,86.4,76
Charlie Miller,Math,37.71,43
Ethan Garcia,Math,9.29,93
Diana Davis,Statistics,77.94,99
Julia Brown,Chemistry,30.72,86
Charlie Wilson,Math,40.49,117
Ethan Davis,Statistics,54.9,50
Bob Garcia,Chemistry,66.29,51
Ian Garcia,IT,13.7,118
Diana Martinez,Statistics,18.77,52
Fiona Garcia,Math,55.17,16
Charlie Davis,IT,61.38,20
George Johnson,Chemistry,16.05,107
Diana Miller,History,13.02,85
George Smith,Statistics,30.03,66
George Miller,IT,24.95,70
Diana Williams,Biology,15.96,98
Charlie Garcia,History,40.74,48
Ethan Williams,IT,70.37,80
Hannah Miller,IT,22.77,73
Bob Davis,Math,35.62,21
George Miller,IT,94.05,16
Hannah Wilson,Biology,41.68,54
Ian Wilson,Statistics,62.8,62
Diana Williams,Chemistry,38.81,35
Diana Johnson,Math,84.5,20
Julia Miller,IT,36.33,103
Julia Garcia,Chemistry,5.28,16
Alice Davis,Chemistry,74.95,25
Diana Miller,Chemistry,29.18,47
Ethan Garcia,History,44.38,26
Hannah Jones,Biology,10.17,93
Hannah Smith,Math,74.78,108
Ian Williams,Biology,56.36,57
Alice Garcia,IT,85.03,117
Ian Brown,Biology,38.26,60
Alice Johnson,History,12.86,85
George Brown,Biology,89.35,65
Charlie Miller,History,72.72,24
Hannah Miller,Math,79.84,83
Julia Brown,Statistics,35.52,88
Ian Davis,IT,59.37,110
Ethan Martinez,Chemistry,98.0,53
Ethan Johnson,Statistics,98.89,50
Julia Wilson,Chemistry,13.58,79
Fiona Garcia,Statistics,35.54,76
George Brown,IT,72.51,102
Julia Williams,History,66.3,74
George Garcia,Math,97.19,32
Ethan Johnson,History,87.08,107
Julia Johnson,IT,0.03,34
Alice Brown,Biology,97.33,93
George Wilson,Math,2.24,77
Hannah Johnson,Chemistry,66.23,20
Fiona Wilson,History,80.36,69
Hannah Smith,Math,77.84,120
Charlie Johnson,Math,78.51,19
Ian Smith,Biology,72.98,26
Fiona Johnson,Biology,2.73,27
Bob Jones,Chemistry,72.24,100
Alice Davis,Statistics,90.84,112
Diana Garcia,Statistics,14.97,21
Alice Martinez,Chemistry,34.11,38
Ethan Martinez,Math,57.11,119
Bob Miller,Biology,18.1,92
Alice Martinez,Math,4.22,107
George Williams,Chemistry,96.18,33
Diana Jones,Biology,18.91,107
Ian Brown,Math,92.04,114
Fiona Garcia,Math,62.07,39
Ian Martinez,History,49.84,72
George Johnson,Biology,8.48,36
Julia Miller,Statistics,9.2,39
Ian Johnson,Chemistry,57.79,97
Diana Williams,History,6.07,80
Bob Wilson,History,4.14,15
George Martinez,Math,51.72,119
Fiona Martinez,Biology,43.09,119
Julia Johnson,Math,71.22,37
Alice Williams,Chemistry,18.92,30
Alice Johnson,History,89.17,21
Fiona Jones,Biology,1.0,76
Diana Jones,History,76.08,109
George Johnson,Statistics,13.56,16
Julia Smith,IT,24.89,21
Diana Smith,History,91.58,108
Ian Johnson,Biology,61.24,98
Alice Williams,IT,25.49,106
Hannah Jones,IT,6.82,115
Fiona Miller,Chemistry,90.81,102
Diana Garcia,IT,47.59,33
Diana Wilson,Chemistry,92.48,39
Fiona Johnson,Chemistry,52.81,25
Ethan Martinez,Math,39.28,115
Ethan Smith,History,26.28,30
Fiona Garcia,Chemistry,83.21,93
Ian Davis,Chemistry,47.6,81
Diana Miller,History,39.25,83
Diana Wilson,Chemistry,23.46,111
Hannah Brown,Biology,5.01,60
Fiona Davis,History,68.11,84
Ethan Davis,Biology,39.68,14
Hannah Brown,Biology,19.6,16
Ethan Williams,Biology,48.08,44
George Johnson,IT,38.91,74
Ethan Martinez,Math,7.66,85
Hannah Jones,Statistics,56.07,116
Ethan Smith,History,72.78,46
Fiona Davis,History,67.91,70
Julia Martinez,Biology,12.91,99
George Jones,Statistics,8.67,56
Hannah Wilson,Statistics,79.98,23
Fiona Wilson,History,46.19,29
Diana Martinez,Biology,31.62,34
Charlie Johnson,IT,97.21,117
George Martinez,History,37.64,72
Alice Jones,IT,38.95,28
Diana Garcia,Chemistry,51.31,120
Hannah Williams,IT,67.57,72
Charlie Smith,IT,84.33,44
Diana Wilson,Biology,22.26,68
Diana Garcia,IT,44.68,29
Fiona Garcia,Chemistry,21.76,50
Ethan Garcia,History,13.74,14
Ian Garcia,Biology,21.22,116
George Brown,Math,17.7,93
Ethan Johnson,Chemistry,8.62,49
Ethan Smith,History,48.44,13
George Martinez,Biology,41.28,80
Bob Davis,Statistics,91.59,67
Bob Jones,Math,15.95,38
Diana Martinez,Biology,52.06,89
Hannah Miller,Statistics,51.35,55
Ethan Wilson,Biology,75.95,113
Ethan Brown,History,21.11,60
Bob Wilson,Statistics,44.65,82
Charlie Martinez,Math,99.33,81
Fiona Garcia,Chemistry,78.03,80
Bob Johnson,Math,36.35,63
Alice Johnson,Math,2.32,22
Ethan Jones,IT,47.04,97
Fiona Wilson,IT,84.25,53
Bob Johnson,Statistics,64.42,39
George Davis,IT,29.17,65
Ian Johnson,Math,95.51,57
Ian Wilson,Chemistry,89.97,112
Alice Garcia,Chemistry,11.13,47
Julia Miller,Math,80.13,28
Charlie Miller,Biology,10.74,80
Julia Johnson,IT,8.3,55
Bob Davis,IT,33.28,32
Julia Garcia,Math,63.2,19
Charlie Smith,Statistics,1.63,80
Hannah Jones,IT,23.39,100
Ethan Miller,Math,25.86,22
Alice Smith,Math,0.65,83
Bob Brown,Biology,98.85,110
George Garcia,Biology,63.75,74
George Garcia,IT,56.05,14
Charlie Wilson,IT,95.09,65
George Johnson,Math,89.71,25
Diana Williams,Chemistry,73.54,65
Alice Johnson,Statistics,77.79,49
Diana Smith,Biology,38.6,25
Ethan Johnson,Math,71.61,60
Alice Johnson,IT,0.95,45
Fiona Smith,Biology,16.19,120
George Garcia,History,18.67,19
Charlie Davis,Math,40.42,78
Hannah Smith,History,31.31,44
Fiona Johnson,Chemistry,57.31,72
Ian Martinez,History,11.14,79
Diana Brown,Statistics,7.86,115
Bob Williams,Math,9.57,87
Diana Johnson,Statistics,97.77,99
George Smith,Math,49.71,94
Alice Brown,Statistics,39.66,101
Fiona Miller,IT,27.55,107
Diana Martinez,History,27.05,103
Julia Williams,Chemistry,7.25,88
Fiona Davis,Math,65.53,70
Julia Garcia,Biology,93.56,114
Charlie Davis,IT,49.63,36
Charlie Davis,Statistics,11.57,106
Ethan Brown,History,72.74,108
Alice Garcia,Biology,73.81,10
Diana Wilson,Biology,73.84,101
Fiona Brown,History,5.8,40
Ethan Davis,Math,36.01,61
Bob Williams,Chemistry,36.94,110
Alice Davis,IT,17.97,93
George Davis,Math,81.71,58
Hannah Martinez,IT,11.64,82
Ethan Wilson,IT,59.61,11
Fiona Martinez,Chemistry,12.87,77
George Johnson,Biology,89.02,100
Charlie Williams,IT,29.85,73
Bob Wilson,History,9.55,65
Ethan Brown,Math,84.1,101
Bob Davis,Statistics,97.08,101
Julia Wilson,Biology,4.16,85
Ethan Miller,Chemistry,31.4,58
Fiona Wilson,Biology,30.7,109
Julia Martinez,Biology,56.46,66
Diana Martinez,Chemistry,36.23,117
Ethan Smith,Chemistry,91.52,66
Bob Wilson,Statistics,20.11,29
Hannah Garcia,Chemistry,14.3,59
Julia Johnson,Chemistry,98.98,13
Diana Wilson,Chemistry,31.67,57
Alice Garcia,Math,51.2,22
Fiona Davis,Statistics,90.23,100
Alice Garcia,IT,59.43,53
Fiona Martinez,History,37.01,109
Fiona Brown,History,29.23,63
Bob Miller,Chemistry,67.95,82
Hannah Johnson,Chemistry,0.13,53
Alice Smith,Biology,68.61,100
George Garcia,IT,7.08,30
Hannah Johnson,Biology,29.65,81
Charlie Miller,IT,24.89,104
George Jones,History,54.13,65
Ian Garcia,History,19.1,107
Hannah Jones,Statistics,58.01,64
Ian Smith,Statistics,74.28,24
Fiona Jones,Chemistry,15.77,38
Ian Martinez,Chemistry,65.57,44
Diana Wilson,IT,69.12,32
Diana Garcia,Math,37.61,84
Hannah Garcia,Biology,35.88,64
Julia Davis,Biology,38.68,55
Ian Wilson,IT,3.64,116
Alice Wilson,Math,89.62,43
Diana Jones,Math,35.08,16
Alice Johnson,IT,28.61,104
Fiona Smith,IT,64.25,81
Hannah Smith,Statistics,92.91,69
Diana Johnson,IT,55.72,31
Ian Wilson,Statistics,93.34,17
Bob Brown,Chemistry,78.78,68
Hannah Brown,IT,3.94,72
Diana Wilson,Math,40.62,74
Ian Martinez,History,34.95,42
Charlie Garcia,Chemistry,35.96,15
George Brown,IT,4.07,29
Fiona Miller,Math,12.52,16
George Davis,IT,70.55,32
Ian Wilson,Math,85.31,74
Alice Miller,Biology,48.2,38
Ian Davis,Chemistry,89.94,109
Alice Smith,Math,84.02,92
Ian Garcia,Statistics,63.52,45
Diana Smith,History,86.96,13
Julia Martinez,Chemistry,33.61,24
Ian Miller,History,69.06,104
Charlie Smith,Biology,73.07,18
Alice Brown,Math,22.39,61
Diana Miller,Statistics,25.58,86
Charlie Miller,IT,88.36,34
Alice Smith,History,92.4,11
Hannah Jones,Biology,20.42,34
Bob Smith,IT,38.08,28
Ian Jones,Math,35.5,16
Hannah Johnson,IT,24.27,45
Julia Brown,Biology,74.11,75
Ethan Garcia,Statistics,63.94,111
Charlie Smith,Chemistry,8.04,13
Julia Martinez,Biology,32.85,115
Hannah Williams,Chemistry,90.74,75
Julia Martinez,IT,74.11,112
Alice Martinez,History,7.02,101
Diana Jones,Statistics,79.6,72
Charlie Wilson,Statistics,46.81,102
Bob Brown,Statistics,10.71,27
George Davis,History,81.31,102
Hannah Miller,IT,17.74,65
Alice Smith,Statistics,11.31,100
Ethan Williams,IT,9.69,115
Julia Miller,Statistics,33.56,80
Ian Davis,IT,0.29,41
Bob Davis,Math,19.8,95
Diana Wilson,Biology,79.54,108
Fiona Jones,Biology,49.74,75
Ethan Davis,Statistics,36.01,75
Ian Williams,Chemistry,22.22,86
Diana Johnson,Statistics,95.91,107
Fiona Garcia,Statistics,26.07,92
Hannah Martinez,Statistics,48.66,38
Hannah Smith,Biology,71.19,33
Ethan Wilson,Statistics,43.27,13
Fiona Wilson,Statistics,86.92,111
Fiona Davis,History,26.53,63
Alice Johnson,Statistics,33.94,97
George Jones,History,29.17,67
George Johnson,Chemistry,93.37,15
Charlie Martinez,Biology,5.83,104
George Williams,Statistics,66.61,63
Charlie Miller,Statistics,1.67,117
Fiona Smith,Statistics,14.38,14
Julia Brown,History,67.58,48
Ian Johnson,Statistics,28.86,30
Ian Johnson,IT,2.23,89
Hannah Garcia,Biology,85.19,117
Alice Garcia,Chemistry,63.18,51
Charlie Brown,History,38.21,31
Diana Williams,Biology,13.46,86
Alice Williams,Biology,28.79,34
Ethan Williams,Statistics,75.82,111
Ian Wilson,Chemistry,80.07,14
Julia Davis,History,92.96,63
Diana Jones,IT,81.18,101
Hannah Jones,Biology,38.3,89
Bob Smith,Chemistry,38.06,116
Julia Miller,Chemistry,48.58,106
Ethan Davis,Biology,45.57,30
